date,district,actual_count,day_of_week,month,day,is_weekend,week_of_year,is_month_start,is_month_end,lag_1,lag_3,lag_7,rolling_mean_7,rolling_max_7,location_avg,location_std,weekend_x_location_avg,predicted_count,residual,abs_residual,anomaly_score
2025-09-08,Salem,96,0,9,8,0,37,0,0,54.0,79.0,71.0,81.71428571428571,96.0,80.94505494505495,26.24303617146742,0.0,49.578358,46.4216423034668,46.4216423034668,-1
2025-09-11,Salem,97,3,9,11,0,37,0,0,84.0,96.0,89.0,81.14285714285714,97.0,80.94505494505495,26.24303617146742,0.0,68.564415,28.435585021972656,28.435585021972656,-1
2025-09-12,Salem,103,4,9,12,0,37,0,0,97.0,88.0,79.0,84.57142857142857,103.0,80.94505494505495,26.24303617146742,0.0,72.40575,30.594253540039062,30.594253540039062,-1
2025-09-20,Salem,132,5,9,20,1,38,0,0,70.0,87.0,87.0,80.0,132.0,80.94505494505495,26.24303617146742,80.94505494505495,89.609856,42.39014434814453,42.39014434814453,-1
2025-10-25,Salem,108,5,10,25,1,43,0,1,105.0,23.0,37.0,72.57142857142857,108.0,80.94505494505495,26.24303617146742,80.94505494505495,97.28389,10.716110229492188,10.716110229492188,-1
2025-10-26,Salem,106,6,10,26,1,43,0,1,108.0,48.0,91.0,74.71428571428571,108.0,80.94505494505495,26.24303617146742,80.94505494505495,90.18318,15.816818237304688,15.816818237304688,-1
2025-10-28,Salem,98,1,10,28,0,44,0,1,56.0,108.0,43.0,77.71428571428571,108.0,80.94505494505495,26.24303617146742,0.0,69.20317,28.796829223632812,28.796829223632812,-1
2025-11-02,Salem,96,6,11,2,1,44,1,0,67.0,90.0,106.0,76.85714285714286,98.0,80.94505494505495,26.24303617146742,80.94505494505495,65.59997,30.40003204345703,30.40003204345703,-1
2025-11-03,Salem,95,0,11,3,0,45,1,0,96.0,84.0,56.0,82.42857142857143,98.0,80.94505494505495,26.24303617146742,0.0,65.87207,29.1279296875,29.1279296875,-1
2025-11-04,Salem,137,1,11,4,0,45,1,0,95.0,67.0,98.0,88.0,137.0,80.94505494505495,26.24303617146742,0.0,48.82435,88.17565155029297,88.17565155029297,-1
2025-11-06,Salem,125,3,11,6,0,45,1,0,59.0,95.0,90.0,94.71428571428571,137.0,80.94505494505495,26.24303617146742,0.0,55.462864,69.53713607788086,69.53713607788086,-1
2025-11-08,Salem,119,5,11,8,1,45,0,0,58.0,59.0,67.0,98.42857142857143,137.0,80.94505494505495,26.24303617146742,80.94505494505495,69.379875,49.62012481689453,49.62012481689453,-1
